,smiles,stat3_25,imr90_viability,is_hit
38092,O(C)C1C=CC=CC=1N1CCN(C2N=C3N(C)N=CC3=C(NC3C=CC=C(OC)C=3)N=2)CC1,0.787814632,1.112395646,0
38093,O1CCCC(CN2CCC(COC3C=CN=CC=3C)CC2)C1,1.251235004,1.024426887,0
38094,C(=O)(N1CCN(CC1)C1C=CC=C(OC)C=1)C1=CC(=CC2=NC(C)=CC=C12)NC(C(C)C)=O,0.938426253,0.828031518,0
38095,S(C)(CCC(C1=NC(C2C=CC=CN=2)=NO1)N)(=O)=O,0.834156669,0.741256133,0
38096,N1(CC(=O)N2CCC3C(=CC=CC=3)C2)C2C=C(C=CC=2N2C(CCCC2)C1=O)C(=O)N1CCCC1,1.239649494,0.916852687,0
38097,C1(NC(CNCCCC)=O)SC2CCCCC=2C=1C(O)=O,0.868913197,0.85019419,0
38098,C1(Br)C=C(CNCC2=CC=CN=C2)C=CC=1OCC,1.031110327,0.812858612,0
38099,O=C1C=C(N2CCN(C3C4CCCC=4N=C(C)N=3)CC2)C(C2C=CC=CC=2)=NN1,0.776229123,0.861275526,0
38100,C1(OCC)C=C(CNCCCN2CCOCC2)C=CC=1OCC,1.239649494,0.825644769,0
38101,C1(NC(C2C=CC=CC=2)=O)SC2=C(CC(NC2(C)C)(C)C)C=1C(OCC)=O,0.81098565,1.001923251,0
38102,N1=C(C2=CC=NC(Cl)=C2)ON=C1C1=CC=CC(=C1)C1=CC=NN1C,1.784168431,0.860082151,0
38103,O(C)C1C=C2CN(C3C4=NN=C(C)N4C=CN=3)CCC2=CC=1OC,1.494530699,1.331294652,0
38104,C12(CC(C3=CC=CS3)C3C=C(C(O)=CC=3O1)Cl)CC(C)(C)NC(=S)N2,1.239649494,0.837237551,0
38105,C(=O)(N1CCC(CC1)COC1=CC=CC=C1C(=O)NC1CC1)C1C=CC=CC=1OC,0.787814632,1.001752769,0
38106,FC(C1C=C(OC2CN(C(C3C=CC4=C(OC)N(C)N=C4C=3)=O)C2)C=CN=1)(F)F,0.845742178,1.025279298,0
38107,N12N=C(C3C=CC(C)=CC=3)C=C1N=CC(C1C=CC(=CC=1)Cl)=C2N,1.019524818,0.658742801,0
38108,O(C)C1C=CC=CC=1CNC1C=C(N2C(C)=CC(C)=N2)N=CN=1,0.973182781,0.896735801,0
38109,C12(CCN(CC1)C(=O)NC1C=CC=CC=1OCC)N(C)C1C=CC(F)=CC=1C(=O)N2,0.64878852,0.918898473,0
38110,FC(C1C=C(N2CCC(COC3C=NC=CN=3)CC2)C=CN=1)(F)F,0.289637732,0.969020207,0
38111,C1(OC(=O)C2C=CC(=CC=2)OC)C2C=CC=CC=2N(C)C(=O)C=1,1.077452364,0.67579101,0
38112,O1C(C)=C(CN2CCC(OCC#CCN3CCN(C)CC3)CC2)C(C)=N1,0.845742178,0.91378401,0
38113,O=C(C(C1C=CC=CC=1)C1C=CC=CC=1)N1CC(OC2C=CN=CC=2)C1,1.019524818,0.950608142,0
38114,FC1C=CC=CC=1CNC(C1C=CC2=NC(C(C)(C)C)=CN2N=1)=O,1.181721948,0.747904935,0
38115,O=C(NC1CCOCC1)N1CCC(OC2N=CC(C3=CN(C)N=C3)=CN=2)CC1,1.14696542,0.852410457,0
38116,FC(C1C=C(OC2CN(CC3=CN=CN3C)C2)C=CN=1)(F)F,1.054281346,1.029882314,0
38117,C12(CCN(CC1)C(=O)CC1=CC=C(C=C1)C)N(CC)C1C=CC(=CC=1C(=O)N2)C,0.834156669,1.163881238,0
38118,ClC1C=CC(CNC(N2CCC(C3N4N=C(C5CC5)C=CC4=NN=3)CC2)=O)=CC=1,1.30916255,0.922308114,0
38119,FC1C=CC=CC=1OCC(NC1C2C=CC=CC=2OC=1C(OCC)=O)=O,1.170136438,0.533438464,0
38120,O=C(C1C=C2CCCC2=NN=1)N1CCN(C2N=CC=CN=2)CC1,0.868913197,0.740062759,0
38121,C1(NC2N=C(C)C3=CC=C(C)C=C3N=2)NC(=O)C=C(C2C=CC(OC)=C(OC)C=2)N=1,0.081098565,0.369605174,0
38122,S(C1CC1)(N1CCCN(CC2=CSC(C3C=CC=CC=3)=N2)CC1)(=O)=O,1.14696542,0.955040676,0
38123,C1(C=C(C)C=CC=1C(C)C)OCC(O)CNC1CCCCC1,1.14696542,0.9471985,0
38124,O=C(C1C=CC2=NC(C)=CN2N=1)N1CCN(C2C=C(C3CC3)N=CN=2)CC1,0.98476829,0.972770813,0
38125,C1(C=CC=NC=1SCC(=O)NCC1=CC=C(C=C1)Cl)C(O)=O,1.621971301,0.903896049,0
38126,S(CC)C1C=CC=CC=1C(N1CCC(N2C=C(NC(C)=O)C=N2)C1)=O,1.818924959,0.911226778,0
38127,S(CC(NCC1C=CC=CC=1)=O)C1N(CC2C=CC=C(OC)C=2)C(=O)C2OC3C=CC=CC=3C=2N=1,0.82257116,0.681928366,0
38128,FC(C1C=CC=CC=1C(NC1C=CC(N2CCCCC2=O)=C(C)C=1)=O)(F)F,1.378675606,0.787627262,0
38129,O(C)C1C=CC=CC=1N1CCN(C2C3CCCCC=3N=CN=2)CC1,0.556104446,1.070968498,0
38130,C12C3CCCCC=3SC=1N=C(SCCN1CCCCC1)N(N)C2=O,2.363443896,0.998172645,0
38131,S(=O)(=O)(N1CCCC1)N1CCC(CC1)C(=O)N1CCN(CC1)CC1C2C=CC=CC=2ON=1,0.938426253,0.882756269,0
38132,C(=O)(NC1CCCCC1)NC1C=CC=CC=1OCCOCC,1.204892966,1.005673857,0
38133,ClC1C=C(Cl)C=CC=1OCC(NCC(C1C=CSC=1)C1=CC=CO1)=O,0.764643613,1.333169955,0
38134,C1(=C(C=CC=C1C=NNC(COC1=CC=C(C=C1)Cl)=O)OC)OCC1C=CC=CC=1,0.903669725,1.088528154,0
38135,S(C)(C1C=CC(NC2C=C(CC)N=C(C3CC3)N=2)=CC=1)(=O)=O,0.787814632,0.756940486,0
38136,C12C=C(SC=1C=CN(CC1C=CC=CC=1)C2=O)C(=O)NC1CCN(CC1)CC1C=CC=CC=1,0.590860974,0.751826023,0
38137,C1(SC2C=CC=CC=2)NC2=CC=CC=C2C=1CC(=O)N1CCN(CC1)C1C=CC=CN=1,1.031110327,0.905600869,0
38138,ClC1C=CC(NC2C3N=CC=NC=3N=C(NCCCN(C)C)N=2)=CC=1,0.64878852,1.064149214,0
38139,N12C(=O)C3CCCCC=3N=C1SC(N1CCCC(C1)C(=O)N1CCN(CC1)C1C=CC=CC=1F)=N2,0.741472595,1.067558856,0
38140,FC1C=CC=NC=1C(N1CCC(OC2N=CC(C3C=CN=CC=3)=CN=2)CC1)=O,0.98476829,1.003969036,0
38141,C1(C2C=CC=CC=2N(CC(=O)NCC2=CC=C(C=C2)C)N=1)C(=O)N1CCOCC1,0.926840743,0.829395375,0
38142,FC(C1C=C(N2CCN(CC3C=CN(C)C(=O)C=3)CC2)N=C(C2CC2)N=1)(F)F,0.359150788,1.066535964,0
38143,C1(C2C=CC=CC=2N(CC(=O)NC2C=CC(=CC=2F)F)N=1)C(=O)N1CCOCC1,1.019524818,0.854626724,0
38144,C1(C=NN(C2C=CC(=CN=2)C2ON=C(C3CC3)N=2)C=1C)C(=O)N1CCN(CC1)C,0.579275465,1.069945606,0
38145,C1(=C(C)N(C(C2SC=C(C)N=2)=C1)C)S(=O)(=O)N1CCCCCC1,1.14696542,1.047101005,0
38146,S1C2C=CC=CC=2CC(O)C2C=CC=C(OCCN(C)C)C1=2,1.96953658,0.914806902,0
38147,S(=O)(=O)(NC1=CC(C)=CC(C)=C1)C1C=NC(=C(Cl)C=1)Cl,1.089037873,0.960837067,0
38148,N#CC(C)(C)C1=CC=C(N(C2=C3C=NC4=CC=C(Br)C=C24)C(N3)=O)C=C1,1.679898847,0.681757883,0
38149,S1N=CC(N2CCN(C3C4C=CN(C)C=4N=CN=3)CC2)=N1,3.220771583,0.965440084,0
38150,N(C(=O)C1C=CC(=CC=1)C1C=CC=CC=1)C(=S)N(C)CC1C=CC=CC=1,0.556104446,0.589015626,0
38151,S1C(C(N2CC(NC3N=CC=CN=3)C2)=O)=C(C)N=C1N1C=CC=C1,1.054281346,0.948732839,0
38152,O=C(C1=CC(C(C)(C)C)=NN1)N1CCC(OC2N=CC(C3C=CN=CC=3)=CN=2)CC1,0.926840743,1.023233513,0
38153,S(C1C=C(C)C(C)=CC=1OC)(NC1=CC=CC=C1C1C=CC(=O)N(C)N=1)(=O)=O,1.042695836,0.801095347,0
38154,S(C1CC1)(N1CCCN(CC2=C3CCCC3=NN2C)CC1)(=O)=O,0.915255234,0.971747921,0
38155,S1C(C)=NN=C1N1CC(NC(C2(CCOCC2)C2C=CC=CC=2)=O)C1,0.892084215,1.057500413,0
38156,C1(C(=O)NCC2C=CC=C(OCC)C=2)C(=O)NC2=NC=CC=C2C=1O,0.81098565,0.970725028,0
38157,S(C1CC1)(NC1CCN(C(C2C=CC=CC=2)C2C=CC=CC=2)CC1)(=O)=O,0.637203011,0.929468362,0
38158,O=C1C=C(CN2CCC(N3C(=O)C=CC(C4C=CC=CC=4)=N3)CC2)C=CN1C,0.98476829,1.078299228,0
38159,O=C1N(CC(N2CCC(OC3N=CC(OC)=CN=3)CC2)=O)CCO1,1.054281346,0.980953954,0
38160,ClC1C=CC2N=C(N3CCC(NS(C4CC4)(=O)=O)CC3)OC=2C=1,0.857327688,1.078981156,0
38161,O=C(NCC1C=CC(OC)=CC=1)N1CCN(C2C=CC(C3N=C(C(C)C)ON=3)=CN=2)CC1,0.950011762,0.737846492,0
38162,C1(NC(CSC2=CC=C(C=C2)Cl)=O)SC2CCCCC=2C=1C#N,0.996353799,0.950437659,0
38163,O=C(C1C=CC2=NOC(C3C=CC=CC=3)=C2C=1)NCC1=CNC2C=CC=CC1=2,0.64878852,0.865026132,0
38164,S(C1CC1)(N1CCCN(CC2C=CC=C3C=CC=CC=23)CC1)(=O)=O,0.892084215,0.987432273,0
38165,C12SC3CCCC=3C1=C(N)N=C(SCC(=O)C1C=CC(=CC=1)Br)N=2,0.973182781,0.869970112,0
38166,S(C1CC1)(NC1CCN(CC2=NC3CCCC=3S2)CC1)(=O)=O,1.007939308,0.866389988,0
38167,S(=O)(=O)(C1=CC=C2C(CC(C)N2C(C)=O)=C1)N(C)CC(=O)N1CCN(CC1)C1C=CC=CN=1,1.181721948,1.091085385,0
38168,ClC1C=C(C#N)C=NC=1N1CCCN(S(C2CC2)(=O)=O)CC1,1.193307457,1.219628882,0
38169,CC(C)(C1=CC=C(C(NC(N2CCN(CC2)C)=S)=O)C=C1)C,1.888438015,1.063296804,0
38170,C1(N=C(C2=CC=CS2)C=C(C(F)(F)F)N=1)S(=O)(=O)CCC(=O)NC1C=CC=CC=1C(OC)=O,1.911609033,0.183779695,0
38171,O=C(C1C=CC(NC2C=C(C(C)(C)C)N=C(C3CC3)N=2)=CC=1)N,0.4981769,0.952312962,0
38172,C12C(SCC)=NC=CC=1N(C=C2)CC(=O)NCC1=CC=C(C=C1)Br,1.853681487,0.480418534,0
38173,C1(C2=CC=CC(=C2)NC(=O)C2=CC=C3OCOC3=C2)OC2=CC=CC=C2N=1,1.112208892,0.87218638,0
38174,C1(=CN2C(C(=O)NN=C2C)=C1)S(=O)(=O)N1CCN(CC1)C1C=CC=CN=1,1.436603152,0.817973074,0
38175,FC(C1C=CC(N2CCN(C3C=C(C4CCOCC4)N=C(C)N=3)CC2)=NC=1)(F)F,0.637203011,1.038406419,0
38176,C1(CNCC2=CC=CO2)C=C(Br)C=CC=1OCC,1.274406022,1.187919213,0
38177,FC1C(C)=NC=NC=1N1CCN(C(NC2CCCCC2)=O)CC1,0.799400141,0.894690016,0
38178,ClC1C=CC=CC=1CNC(CN1C2C=CC=NC=2C(=O)N(CC2C=CC(OC)=CC=2)C1=O)=O,0.996353799,1.146662547,0
38179,C1(NN=C(C2C=CC(CC)=CC=2)C=1)C(=O)N1CCN(CC1)CC1C2C=CC=CC=2ON=1,2.432956951,1.191840301,0
38180,BrC1C=C(CN2CCC(OC3N=CC(C)=CN=3)CC2)SC=1,1.355504587,1.351070574,0
38181,FC1C=CC(C2C=CC(=O)N(CCNC(C3C=C4COCCC4=NN=3)=O)N=2)=CC=1,1.274406022,0.991694326,0
38182,C1(C=NN(C2C=CC(=CN=2)C2ON=C(CCC)N=2)C=1C)C(=O)N1CCC(C)CC1,0.82257116,1.024597369,0
38183,S1(C2C=CC=CC=2C(N(C)C2CCN(C3C4C=NN(C)C=4N=C(C)N=3)CC2)=N1)(=O)=O,0.961597271,0.853774314,0
38184,C12=NN=C(C)N1C(=CC(N1CCN(CC1)C(C1CCC1)=O)=N2)CCC,1.077452364,0.935946682,0
38185,O=C(C1(CCOCC1)C1C=CC=CC=1)NCC1CCN(C2CCCC2)CC1,1.135379911,0.953165373,0
38186,C1C(OC)=C(OC)C=C(CNCCC2=CC=C(OC)C(OC)=C2)C=1OC,1.540872736,1.24963373,0
38187,N1C(NC)=NC=CC=1N1CCC(CC1)CC(=O)NCC1C=CC=C(OC)C=1OC,1.297577041,1.148196886,0
38188,N1(C2C=CC=CC=2)N=NN=C1SCCNCC1=CC=C(C2C=CC=C(Cl)C=2C)O1,1.332333569,1.175814984,0
38189,C1(C2C=CC(=CC=2)OC)(CC1)C(=O)N1CCC(CC1)C1=NN=CN1CC,1.320748059,1.090232974,0
38190,S(=O)(=O)(NC1CC(C)(C)NC(C)(C)C1)C1C(C)=CC(Cl)=C(Cl)C=1,2.015878617,1.060739573,0
38191,N1C(=CC=CC=1NC(C1C=CC=CC=1)=O)NC(C1C=CC=CC=1)=O,1.703069866,1.194056568,0
38192,C12=NN=C(CC)N1C(=CC(N1CCN(CC1)C(=O)C1C=CC=C(N(C)C)C=1)=N2)C,1.468464259,1.502246854,0
38193,S1C2C(C3C=CC(F)=CC=3)=NN(CC(NCCC3C=CC=CC=3)=O)C(=O)C=2N=C1N1CCCC1,0.927451111,1.358170418,0
38194,O=C(O[C@@H]1C[C@@]2([H])[C@@](CCC3)([H])[C@@]3([H])[C@]1([H])C2)C4=CC=CC=C4C([O-])=O.C[C@H]([NH3+])C5=CC=CC=C5,1.120670093,1.150204045,0
38195,S(C1=CN(CC)C(C)=N1)(N1CCC(OC2N=CC(OC)=CN=2)CC1)(=O)=O,0.811519722,0.988719915,0
38196,O=C(C1C=C(C)N=C(C2CC2)N=1)N1CCC(CC2C=CC=CC=2)CC1,0.669825803,1.31002148,0
38197,S1C=C(C2C=CC=CN=2)N=C1NC(C1C(F)=CC(C)=CN=1)=O,0.463725556,1.015387019,0
38198,ClC1C=CC(C)=C(N2CCN(C(C3C=C(C)C(F)=CN=3)=O)CC2)C=1,0.721350864,1.452801599,0
38199,S1C(C)=NC2C=C(NC(C3C=CC(F)=C(C)N=3)=O)C=CC1=2,1.249482747,1.145018774,0
38200,O=C(C1N=C(C)C=C(C)N=1)N1CCC2C=C(OC)C(OC)=CC=2C1,0.682707068,0.98612728,0
38201,N1C2=C(C=NN2C(N2C=CN=C2CC)=CC=1CCC)C1C=CC=CC=1,1.030501235,1.307428845,0
38202,S(C1=CC=CC2=CC=CN=C12)(N1CCC(COC2C=CC3=NC=CN3N=2)CC1)(=O)=O,0.759994661,0.98409021,0
38203,C(=O)(C1C=CC(=CC=1)C1C=CC=CC=1)NNC(=O)C1C=CC(=CC=1)F,0.631182006,0.690011314,0
38204,C1(N=CC=CN=1)NC1=CC=C(C=C1)C(NCCC1=CC=C(C=C1)O)=O,0.747113395,0.937793154,0
38205,O=C(C1C=C(C)N=C(C2CC2)N=1)NCC1NC2C=CC=CC=2N=1,0.759994661,0.799087176,0
38206,S1C=C(CC(NC2C=CC(OCC)=CC=2)=O)N=C1NC1C=CC=CC=1,1.236601482,1.160389397,0
38207,O=C(C1C=C(C)N=C(C2CC2)N=1)N1CCN(CC2C=CC=NC=2)CC1,0.605419475,0.852976949,0
38208,C1(=CC=C(C)N=C1)C(=O)NN=CC1=CC=C(C(OC)=C1)OCC,1.030501235,1.040387429,0
38209,N1C2C=CC=CC=2N(CCNC(=O)C(CC2C=CC=CC=2)N2C=CC=C2)C=1CO,0.631182006,0.75704945,0
38210,C12C3CCC(C)CC=3SC=1N=C(SCCN1CCOCC1)N(C(C)C)C2=O,0.850163519,0.84871762,0
38211,O(C)C1C(N(C)CC2CCN(C3C4=NN=C(C)N4C=CN=3)CC2)=NC=CN=1,0.618300741,0.861125231,0
38212,O(C)C1C=C2N=CN=C(N(C)C3CN(C4C=CC=CN=4)C3)C2=CC=1OC,1.030501235,1.057054369,0
38213,C1(C(=CC=CC=1CNCC1=CC=CN=C1)OC)OCC(N)=O,0.682707068,0.798161235,0
38214,C(=O)(NC1C=CC(=CC=1)OCC(=O)C1C=CC(=CC=1)F)C1C=CC=CC=1Cl,1.468464259,1.391133921,0
38215,S1C=CC=C1CNC(C1=CC=C(CN2C(C)=NC3C=CC=CC2=3)O1)=O,1.262364013,1.24650192,0
38216,S(C1C=CC=CC=1F)(NC1C=CC(OC)=C(N2CCCC2=O)C=1)(=O)=O,0.87592605,1.046869017,0
38217,O=C(C1C2CCCCC=2ON=1)N1CCC(OC2N=CC(C3=CN(C)N=C3)=CN=2)CC1,0.631182006,1.022053795,0
38218,FC1C=CC(NC2N=C(N3CCCC3)N=C(N3CCCC3)N=2)=CC=1,0.656944537,1.368170582,0
38219,N#CC1C=CN=C(N2CCN(C3C=C(CC)N=C(C)N=3)CC2)C=1,0.463725556,1.304651021,0
38220,O=C1CC(CN2CCC(OC3N=CC(C)=CN=3)CC2)CN1C,0.824400988,0.963904694,0
38221,O=C1C(C)=C(C)N=CN1CC(N1CC(N2C(=O)C=CC(C3C=CC=CC=3)=N2)C1)=O,0.644063272,0.990942174,0
38222,FC1C=CC(CC2=NN=C(NC(COC3C=CC=CC=3)=O)O2)=CC=1,1.133551358,0.829643233,0
38223,C(NCCC1=CC=C(C=C1)F)(=S)NC1C=C(C=C(OC)C=1)OC,0.541013148,0.989460668,0
38224,C1(C(=O)NCC(C)C)C=NN(C2C=CC(=CN=2)C2ON=C(C(C)(C)C)N=2)C=1C,1.107788827,0.507230539,0
38225,S1C2C=CC=CC=2C(N2CCN(CC(NC3C=CC=CC=3OC)=O)CC2)=N1,0.759994661,0.842791597,0
38226,O=C(C1=CN(C)N=N1)N1CCC(OC2N=CC(CC)=CN=2)CC1,1.107788827,0.89760731,0
38227,S(=O)(=O)(N(C)C)C1C=CC(=CC=1)N1C=NC(C(=O)N2CCN(CC2)CC2C=CC=CC=2)=C1,0.553894414,1.029090948,0
38228,O=C(C)NC1C=CC(CN2CCC(OC3N=CC(CC)=CN=3)CC2)=CC=1,1.107788827,0.925200355,0
38229,S(C1N(C)C=CN=1)(N1CCC(OC2N=CC(C3=CN(C)N=C3)=CN=2)CC1)(=O)=O,0.837282253,0.743160333,0
38230,ClC1C=CC(S(N2CCC(C(NC3=C4CCCC4=NN3C3C=CC=CC=3)=O)CC2)(=O)=O)=CC=1,0.59253821,0.94445993,0
38231,C12C=CSC=1C=CN(CC(=O)NCC1=CC=C(C=C1)C)C2=O,0.811519722,0.694085455,0
38232,S1C=NC(C)=C1CN1CCC(OC2N=CC(C)=CN=2)CC1,0.73423213,0.860754854,0
38233,S(=O)(=O)(C1C=CC(=CC=1)NC(=S)NC1C=CC=CC=1)N1CCC2C=CC=CC1=2,1.120670093,0.790012954,0
38234,N1N=C(C)NC=1C1CCN(CC1)C(CCC1C=CC=C(OC)C=1)=O,0.772875926,0.913718686,0
38235,C12=NN(C(=O)N1C=CC=C2S(=O)(=O)N1CCOCC1)CCC(C)C,1.932189815,0.823902398,0
38236,O=C1N(C)C=C(N2CCC(NC(CC3=CNC4C=CC=CC3=4)=O)CC2)C(=O)N1C,1.352532871,1.208723523,0
38237,N1(C2C=CC(OCCCC)=CC=2)C(=O)C2=CC=CC(Cl)=C2C1=O,1.069145031,1.263539236,0
38238,S1C2C=C(OCC)C=CC=2N=C1NC(C1C=C(C)N=C(C2CC2)N=1)=O,1.030501235,1.222983016,0
38239,C1(=CC2=CC=CC=C2O1)C(=O)NC1C=CC(I)=C(C)N=1,0.940332377,0.968904776,0
38240,S1C(N2CCN(C3C=C(C(C)(C)C)N=C(C)N=3)CC2)=NC(C)=N1,0.669825803,1.194093653,0
38241,C1(=CC2C(=CC=C(OC)C=2)N1)C(O)(CC1=CC=CN=C1)CC1=CC=CN=C1,0.618300741,0.947978507,0
38242,N12N=C(SC1=NN=C2C1C=CC=CN=1)C1C=C(Cl)C=CC=1Cl,0.759994661,1.247427861,0
38243,BrC1C=C(C#N)C(N2CCC(NS(C3CC3)(=O)=O)CC2)=NC=1,0.811519722,0.973904858,0
38244,N1C(C)=NC(C(C)(C)C)=CC=1N1CCN(CCN2N=CC=N2)CC1,0.579656945,0.949645201,0
38245,FC1C=CC(OCCNC(NC2C=C(C)C=CC=2OC)=O)=CC=1,0.412200494,1.166130232,0
38246,S(CC1C=CC=CC=1)(=O)(=O)NC1C=CC(Cl)=CC=1Cl,0.682707068,0.99446075,0
38247,S1C=CC(CN2CCN(C(CN3C4C=CC=CC=4OC3=O)=O)CC2)=C1,0.579656945,0.600935779,0
38248,C1(CCC(=O)N2CCN(CC2)C2C=CC=C(C)C=2C)=C(C)C2C=CC(=CC=2OC1=O)OC,0.579656945,1.126870329,0
38249,O=C(C1=CC(C2C=CC=C(OC)C=2)=NN1C)NCCC1CCCCC=1,0.798638457,1.036313288,0
38250,C12C(N3CCCN(C(C)=O)CC3)=NN=C(C)C1=C(C)N(C1C=CC(=CC=1)OCC)N=2,0.682707068,1.055202487,0
38251,S(C1C=CC(N2C=CC=N2)=CC=1)(N1CC2(CC(C3C=CC=CC=3)C2)C1)(=O)=O,0.515250617,0.780753542,0
38252,FC1C=CC=C(F)C=1C(N1CCN(C2C=CC(C(F)(F)F)=CN=2)CC1)=O,0.605419475,0.93723759,0
38253,C1(C(=O)N2CCCC(C2)C(=O)N2CCN(CC2)C2C=CC=CC=2)=CC2=C(C=CS2)N1CC,0.437963025,0.918718768,0
38254,S(CC1C=CC=CC=1)(=O)(=O)NCC1=CC=C(C=C1)C(C)C,0.682707068,0.927978179,0
38255,N1=C(NCCC2=CC=C(OCC)C(OCC)=C2)ON=C1C1C=CC(=CC=1)OC,0.541013148,1.09964766,0
38256,N1=C(NN=C1C1=CC=CS1)NC(=O)C(CC(C)C)N1C=CC=C1,0.759994661,1.019275972,0
38257,N1(CC(=O)NC2C=CC=CC=2C(=O)N(CC)CC)C(=O)C2=CC=CC=C2C1=O,0.850163519,0.821309763,0
38258,FC(C1C=CC(N2CCN(C3C=CN=C(C4CC4)N=3)CC2)=NC=1)(F)F,0.708469599,1.571507249,0
38259,FC(C1C=C(N2CCN(C3C=CN=C4C=CC=CC=34)CC2)N=C(C2CC2)N=1)F,0.193218982,1.233538744,1
38260,O=C1N(C2=CC=C(N3C(O[C@@H](CN)C3)=O)C=C2)CCOC1.[H]Cl,1.094907562,1.097980966,0
38261,O=C1C=C(C(NCC2C=CC3OCOC=3C=2)=O)N(C)C=C1OCC,0.888807315,0.880014429,0
38262,S1C2C=CC=CC=2C(N2CCN(C3C(OC)=NC=CN=3)CC2)=N1,0.347794167,1.21001984,0
38263,O=C(C1=CC(C2CC2)=NN1)N1CCC(OC2N=CC(OC)=CN=2)CC1,0.798638457,1.001312714,0
38264,O=C1CCCCN1C1C=CC(NC(C2CCCCC2)=O)=CC=1OC,0.953213642,0.846680549,0
38265,S(NCCNS(=O)(=O)C1C=CC(C)=C(C)C=1)(=O)(=O)C1C=CC(C)=C(C)C=1,0.953213642,1.036498477,0
38266,O=C(C1=CC=CC2OCCOC1=2)N1CCC(CN(C)C2C(OC)=NC=CN=2)CC1,0.772875926,0.953348965,0
38267,O(C1CCN(C2C=CC3=NC=CN3N=2)CC1)C1N=CC(OC)=CN=1,0.579656945,0.881866311,0
38268,S(C1CC1)(N1CC(OC2C=CN=C(C(F)(F)F)C=2)C1)(=O)=O,0.978976173,0.787605507,0
38269,O=C1C(C)=CN=CN1CC(NCCC1C=CC(OC)=CC=1)=O,0.798638457,0.82890248,0
38270,S(=O)(=O)(N1CCOCC1)C1=CNC(=C1)C1=NN=C(C2C=CC(=CC=2)F)O1,0.888807315,1.110944142,0
38271,O(C1CCN(C2N=CC=C(N(C)C)N=2)CC1)C1N=CC(OC)=CN=1,1.610158179,1.001497903,0
38272,S=C(N[C@@H]1[C@H](O)CC2=C1C=CC=C2)NC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3,0.128812654,0.829272857,1
38273,N1=C(SCC(=O)NC2=CC=CC3C=CC=CC2=3)NC(=O)C(CCOCC)=C1O,1.352532871,0.698344784,0
38274,C1(NC2=NC(C)=C3C(C(C)=CC(C)=C3)=N2)NC(=O)C=C(C2C=CC=C(OC)C=2)N=1,0.991857438,1.028350195,0
38275,S(C)C1C(C(NC2C=CC3OCCN(C)C(=O)C=3C=2)=O)=CC=CN=1,0.863044784,0.716122853,0
38276,S1C=CC2CN(C(C3C=CC4=NC(C(C)(C)C)=CN4N=3)=O)CCC1=2,0.811519722,0.945941436,0
38277,N1C(C2CCN(CCN3C=CC=N3)CC2)=CC=C2C=CC=NC=12,1.056263766,1.084091849,0
38278,S1C(C(N(C)C)=O)=C(C)N=C1NC(C1C=C(C)N=C(C2CC2)N=1)=O,1.210838951,0.978349375,0
38279,C1(C(=O)NC2=CC=C(Br)C(C)=C2)=CN(C=N1)C1C=CC(=CC=1)C#N,1.932189815,0.455933402,0
38280,N1C2=NN3C(NC4CCCCC4)=CC(C)=NC3=C2C(C)=CC=1C,1.210838951,2.022440569,0
38281,O=C(C1C=CC=C(N2C=CC=N2)C=1)N1CC2(CC(C3C=CC=CC=3)C2)C1,1.365414136,1.233168368,0
38282,C1(C=C(C=CC=1N1CCOCC1)C(OC)=O)NC(CCC)=O,0.837282253,1.004090538,0
38283,O=C(CC1C2C=CC=CC=2ON=1)N1CC2(CC(C3C=CC=CC=3)C2)C1,0.669825803,0.946497001,0
38284,S(=O)(=O)(C1C=CC(=CC=1)SC)NC1=CC=CC=C1C(=O)OC1CCCC1,0.927451111,1.147796598,0
38285,S1C(CN2CCC(CN(C)C3C(OC)=NC=CN=3)CC2)=NC2CCCC1=2,0.644063272,0.985386527,0
38286,C1(=CC=C(C)O1)C(=O)NC1=CC=CC=C1NC(=O)C1=CC=C(C)O1,1.18507642,0.922052156,0
38287,C1(ON=C(C2=CC=C3OCOC3=C2)N=1)C1C(=O)C=CN(C2C=C(C)C=C(C)C=2)N=1,0.631182006,0.965015823,0
38288,S1C=CC=C1C(CNC(C1C(F)=CC=CC=1F)=O)C1=CC=CO1,0.978976173,1.025572371,0
38289,O(CC1CCN(CC2=C3CCCCC3=NN2C)CC1)C1C=NC=CN=1,0.87592605,0.926126296,0
38290,C12N(C)C(=O)N(C(=O)C=1N=C(SC1N=CC=CN=1)N2CC1C=CC(=CC=1)C(C)(C)C)C,0.399319228,0.9559416,0
38291,N1C(N2CCN(C3C4=CC=NN4C=CN=3)CC2)=CC=C(C2C=CC=NC=2)N=1,0.708469599,0.993905186,0
38292,N1(CC(O)CN2CCC(CC2)C(N)=O)C2=CC=CC=C2C2C=CC=CC1=2,1.339651605,0.855014019,0
38293,C1(C(=O)NC2C=CC(=CC=2)C(C2C=CC=CC=2)=O)N=C(C)N(C2C=CC(=CC=2)OC(F)F)N=1,0.566775679,0.197966209,0
38294,O=C(C1=C(C)N=C2C=CC=CN12)N1CCC(OC2N=CC(C3=CN(C)N=C3)=CN=2)CC1,0.528131883,0.859458537,0
38295,C1(=N/C2=CC=C(C=C2)F)/SC(C(=O)NC2=CC=C(C=C2)OCC)CC(=O)N/1CC,0.669825803,0.750753051,0
